,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
6064,0.1657066145960459,0.6559106422587652,0.0023666666666666667,0.0,0.8079744816586922,0.7894304940095189,0.974358974358978,7.46493052382185e-05,2.443197851042409e-05,0.00012003507366298738,2.2151730493186125e-05,8.659035747097275e-07,0.24262793582203016,1.0
6065,0.16574322675128145,0.6467576791808873,0.0023333333333333335,0.0,0.807336523125997,0.7894304940095189,0.9740259740259773,7.395164817991738e-05,2.4211870595915765e-05,0.00011840858214993878,2.1862794878057613e-05,8.659035747097275e-07,0.24266794702516703,1.0
6066,0.165779838906517,0.6397766056469127,0.0022,0.0,0.807336523125997,0.7909075988839653,0.974469974469983,7.325399112161628e-05,2.4211870595915765e-05,0.00011792063469602418,2.1785745380690007e-05,8.659035747097275e-07,0.2427079582283039,1.0
6067,0.16580424701000737,0.6327955321129383,0.0021833333333333336,0.0,0.8076555023923442,0.7905793533563106,0.97535797535798,7.395164817991738e-05,2.4211870595915765e-05,0.00011824593299863391,2.1824270129373808e-05,8.659035747097275e-07,0.24274796943144078,1.0
6068,0.1658408591652429,0.6272106732857586,0.0023,0.0,0.8060606060606057,0.7905793533563106,0.97535797535798,7.255633406331518e-05,2.3771654766899113e-05,0.0001166194414855853,2.1535334514245296e-05,8.325995910670458e-07,0.24278798063457768,1.0
6069,0.16587747132047845,0.6227117592305306,0.0022,0.0,0.8076555023923442,0.7905793533563106,0.974469974469983,7.185867700501406e-05,2.355154685239079e-05,0.00011515559912384155,2.1284923647800583e-05,8.325995910670458e-07,0.24282799183771456,1.0
6070,0.16591408347571399,0.6188333850449891,0.0022333333333333333,0.0,0.8051036682615624,0.7905793533563106,0.97535797535798,7.116101994671296e-05,2.3331438937882464e-05,0.0001136917567620978,2.0995988032672067e-05,8.325995910670458e-07,0.24286800304085143,1.0
6071,0.16593849157920432,0.6154204157617126,0.0023833333333333337,0.0,0.8054226475279105,0.7881175118989003,0.9766899766899826,7.046336288841184e-05,2.3111331023374137e-05,0.00011352910761079295,2.0976725658330165e-05,8.325995910670458e-07,0.2429080142439883,1.0
6072,0.16597510373443988,0.6129382562829662,0.002266666666666667,0.0,0.8054226475279105,0.7899228623010011,0.9764679764679869,7.046336288841184e-05,2.3111331023374137e-05,0.00011320380930818322,2.0899676160962562e-05,8.325995910670458e-07,0.24294802544712518,1.0
6073,0.16601171588967542,0.6101458268693764,0.002266666666666667,0.0,0.807336523125997,0.7905793533563106,0.976134976134972,7.046336288841184e-05,2.3111331023374137e-05,0.00011304116015687836,2.0880413786620663e-05,7.992956074243639e-07,0.24298803665026206,1.0
6074,0.16603612399316578,0.6076636673906297,0.0022,0.0,0.803827751196172,0.7899228623010011,0.9749139749139744,7.46493052382185e-05,2.443197851042409e-05,0.00011954712620907279,2.2093943370160425e-05,8.659035747097275e-07,0.24302804785339893,1.0
6075,0.1660727361484013,0.6050263729444617,0.0023,0.0,0.803827751196172,0.7886098801903825,0.9742479742479873,7.674227641312182e-05,2.5092302253949062e-05,0.00012312540753777975,2.2729601723443155e-05,8.992075583524093e-07,0.2430680590565358,1.0
6076,0.16610934830363688,0.6037852932050883,0.00235,0.0,0.803508771929824,0.787953389135073,0.9746919746919787,7.953290464632624e-05,2.5972733911982363e-05,0.00012719163632040126,2.3480834322777294e-05,9.325115419950879e-07,0.2431080702596727,1.0
6077,0.16614596045887237,0.6022339435308719,0.002116666666666667,0.0,0.8060606060606057,0.7897587395371737,0.9765789765789776,8.371884699613289e-05,2.7293381399032315e-05,0.0001341855498265103,2.477141340368466e-05,9.658155256377697e-07,0.24314808146280958,1.0
6078,0.16617036856236275,0.6009928637914985,0.0024833333333333335,0.0,0.8028708133971287,0.7895946167733463,0.9774669774669889,8.58118181710362e-05,2.8173813057065616e-05,0.0001379264803065221,2.5484121254334998e-05,9.991195092804548e-07,0.24318809266594646,1.0
6079,0.1662069807175983,0.5995966490847037,0.0022833333333333334,0.0,0.8063795853269538,0.7904152305924832,0.977133977133974,9.139307463744508e-05,2.9934676373132217e-05,0.00014670953447698456,2.7082898324712776e-05,1.0657274765658186e-06,0.24322810386908333,1.0
6080,0.16624359287283383,0.5986658392801737,0.0023,0.0,0.8051036682615624,0.7889381257180368,0.9776889776889846,9.34860458123484e-05,3.081510803116552e-05,0.00015045046495699638,2.7795606175363113e-05,1.0990314602085005e-06,0.2432681150722202,1.0
6081,0.16628020502806937,0.5974247595408004,0.002266666666666667,0.0,0.8057416267942585,0.7900869850648284,0.9774669774669889,9.627667404555282e-05,3.147543177469049e-05,0.00015435404458831304,2.850831402601345e-05,1.0990314602085005e-06,0.24330812627535708,1.0
6082,0.16630461313155975,0.5968042196711139,0.002266666666666667,0.0,0.8057416267942585,0.7904152305924832,0.9776889776889846,9.767198816215503e-05,3.191564760370714e-05,0.00015630583440397137,2.887429913850957e-05,1.1323354438511822e-06,0.24334813747849396,1.0
6083,0.16634122528679524,0.5960285448340055,0.002466666666666667,0.0,0.8044657097288672,0.7886098801903825,0.9775779775779796,9.767198816215503e-05,3.2135755518215464e-05,0.00015711908016049567,2.9009135758902875e-05,1.1323354438511822e-06,0.24338814868163083,1.0
6084,0.16637783744203077,0.5947874650946322,0.00235,0.0,0.8051036682615624,0.7897587395371737,0.977133977133974,9.697433110385393e-05,3.1695539689198815e-05,0.00015549258864744708,2.8720200143774363e-05,1.1323354438511822e-06,0.24342815988476774,1.0
6085,0.1664144495972663,0.5941669252249456,0.0022833333333333334,0.0,0.8051036682615624,0.7895946167733463,0.9759129759129763,9.557901698725172e-05,3.1255323860182166e-05,0.00015337814968048388,2.8334952656936342e-05,1.0990314602085005e-06,0.2434681710879046,1.0
6086,0.1664388577007567,0.5930809804529941,0.0022333333333333333,0.0,0.8057416267942585,0.7897587395371737,0.978132978132976,9.557901698725172e-05,3.1255323860182166e-05,0.0001528902022265693,2.8238640785226834e-05,1.0990314602085005e-06,0.2435081822910415,1.0
6087,0.16647546985599224,0.5927707105181508,0.00235,0.0,0.803508771929824,0.7889381257180368,0.9783549783549859,9.627667404555282e-05,3.147543177469049e-05,0.00015402874628570333,2.8450526902987746e-05,1.0990314602085005e-06,0.24354819349417836,1.0
6088,0.16651208201122777,0.5923053056158858,0.0023,0.0,0.8051036682615624,0.791399967175447,0.9780219780219852,9.627667404555282e-05,3.147543177469049e-05,0.0001545166937396179,2.854683877469725e-05,1.0990314602085005e-06,0.24358820469731524,1.0
6089,0.1665486941664633,0.5907539559416692,0.002466666666666667,0.0,0.8047846889952153,0.7881175118989003,0.9790209790209872,9.627667404555282e-05,3.1695539689198815e-05,0.00015500464119353247,2.8623888272064854e-05,1.1323354438511822e-06,0.2436282159004521,1.0
6090,0.16658530632169885,0.5893577412348743,0.0026333333333333334,0.0,0.7990430622009566,0.7853274249138353,0.9785769785769816,9.767198816215503e-05,3.191564760370714e-05,0.00015646848355527622,2.8912823887193366e-05,1.1323354438511822e-06,0.24366822710358899,1.0
6091,0.16660971442518924,0.5980452994104871,0.0025833333333333333,0.0,0.7971291866028709,0.7849991793861806,0.9774669774669889,9.976495933705836e-05,3.279607926174044e-05,0.00016053471233789775,2.9644794112185605e-05,1.1656394274938641e-06,0.24370823830672586,1.0
6092,0.16664632658042475,0.6101458268693764,0.0028333333333333335,0.0,0.7971291866028709,0.7841785655670441,0.9783549783549859,0.00010116027345366057,3.323629509075709e-05,0.0001628118004561658,3.0068566347707427e-05,1.1656394274938641e-06,0.24374824950986276,1.0
6093,0.16668293873566029,0.6217809494260006,0.00285,0.0,0.7961722488038276,0.783686197275562,0.9780219780219852,0.00010116027345366057,3.323629509075709e-05,0.00016248650215355608,3.003004159902363e-05,1.1656394274938641e-06,0.24378826071299964,1.0
6094,0.16671955089089582,0.6324852621780949,0.0026833333333333336,0.0,0.7993620414673046,0.7868045297882817,0.9792429792429829,0.00010116027345366057,3.301618717624877e-05,0.00016216120385094637,2.9933729727314124e-05,1.1656394274938641e-06,0.2438282719161365,1.0
6095,0.16675616304613136,0.6407074154514427,0.00265,0.0,0.7984051036682613,0.7849991793861806,0.9803529803529898,0.00010046261639535947,3.279607926174044e-05,0.00016102265979181234,2.9721843609553208e-05,1.1656394274938641e-06,0.2438682831192734,1.0
6096,0.16678057114962172,0.6475333540179956,0.0027500000000000003,0.0,0.7990430622009566,0.7854915476776627,0.9807969807969812,9.697433110385393e-05,3.1695539689198815e-05,0.00015565523779875192,2.873946251811626e-05,1.1323354438511822e-06,0.24390829432241026,1.0
6097,0.16681718330485723,0.6535836177474402,0.0025666666666666667,0.0,0.8003189792663479,0.7859839159691449,0.9822399822399888,9.557901698725172e-05,3.1255323860182166e-05,0.00015354079883178872,2.8334952656936342e-05,1.0990314602085005e-06,0.24394830552554714,1.0
6098,0.16685379546009282,0.658703071672355,0.002616666666666667,0.0,0.8009569377990431,0.7868045297882817,0.9815739815739875,9.34860458123484e-05,3.059500011665719e-05,0.0001499625175030818,2.769929430365361e-05,1.0657274765658186e-06,0.243988316728684,1.0
6099,0.1668904076153283,0.6628917157927396,0.00245,0.0,0.8028708133971287,0.7868045297882817,0.9809079809079861,9.41837028706495e-05,3.081510803116552e-05,0.00015093841241091096,2.7891918047072622e-05,1.0990314602085005e-06,0.2440283279318209,1.0
6100,0.16692701977056384,0.6670803599131244,0.002416666666666667,0.0,0.8012759170653903,0.7877892663712456,0.9795759795759835,9.488135992895062e-05,3.103521594567384e-05,0.00015223960562134984,2.810380416483353e-05,1.0990314602085005e-06,0.2440683391349578,1.0
6101,0.16695142787405423,0.6711138690660875,0.0024833333333333335,0.0,0.8019138755980864,0.7874610208435908,0.9796869796869885,9.488135992895062e-05,3.103521594567384e-05,0.00015240225477265468,2.8142328913517332e-05,1.0990314602085005e-06,0.24410835033809467,1.0
6102,0.16698804002928977,0.6735960285448339,0.0024833333333333335,0.0,0.7996810207336518,0.7869686525521087,0.9799089799089842,9.41837028706495e-05,3.103521594567384e-05,0.00015158900901613041,2.7988229918782123e-05,1.0990314602085005e-06,0.24414836154123154,1.0
6103,0.1670246521845253,0.6762333229910021,0.0025833333333333333,0.0,0.7993620414673046,0.786476284260627,0.9792429792429829,9.34860458123484e-05,3.059500011665719e-05,0.00014979986835177695,2.7660769554969803e-05,1.0657274765658186e-06,0.24418837274436841,1.0
6104,0.16706126433976085,0.679025752404592,0.00265,0.0,0.800637958532695,0.7868045297882817,0.9806859806859904,9.139307463744508e-05,2.9934676373132217e-05,0.00014638423617437484,2.7025111201687076e-05,1.0657274765658186e-06,0.2442283839475053,1.0
6105,0.16709787649499638,0.6807322370462301,0.0027166666666666667,0.0,0.800637958532695,0.7853274249138353,0.9802419802419848,9.139307463744508e-05,2.9934676373132217e-05,0.00014605893787176513,2.698658645300327e-05,1.0657274765658186e-06,0.24426839515064216,1.0
6106,0.16712228459848671,0.68259385665529,0.00265,0.0,0.7996810207336518,0.7849991793861806,0.9809079809079861,9.27883887540473e-05,3.0374892202148862e-05,0.00014849867514133805,2.7429621062867e-05,1.0657274765658186e-06,0.24430840635377904,1.0
6107,0.1671588967537223,0.6846106112317716,0.0025333333333333336,0.0,0.8019138755980864,0.7868045297882817,0.9812409812409868,9.27883887540473e-05,3.059500011665719e-05,0.00014931192089786234,2.7564457683260302e-05,1.0657274765658186e-06,0.24434841755691591,1.0
6108,0.16719550890895782,0.6855414210363016,0.0024833333333333335,0.0,0.8015948963317383,0.7869686525521087,0.9802419802419848,9.209073169574618e-05,3.0154784287640545e-05,0.0001478480785361186,2.7314046816815588e-05,1.0657274765658186e-06,0.24438842876005282,1.0
6109,0.16723212106419336,0.6880235805150481,0.0025,0.0,0.8009569377990431,0.7866404070244544,0.9799089799089842,9.069541757914396e-05,2.9714568458623893e-05,0.0001458962887204603,2.694806170431947e-05,1.0657274765658186e-06,0.2444284399631897,1.0
6110,0.1672687332194289,0.6887992553521564,0.0025,0.0,0.8009569377990431,0.7861480387329722,0.9793539793539736,8.790478934593954e-05,2.8834136800590592e-05,0.00014134211248392417,2.611977960761773e-05,1.0324234929231367e-06,0.24446845116632657,1.0
6111,0.16730534537466443,0.6898852001241079,0.0024833333333333335,0.0,0.8015948963317383,0.7874610208435908,0.9793539793539736,8.58118181710362e-05,2.8173813057065616e-05,0.00013808912945782696,2.5503383628676897e-05,9.991195092804548e-07,0.24450846236946344,1.0
6112,0.16732975347815482,0.6909711448960595,0.0024333333333333334,0.0,0.8028708133971287,0.7882816346627277,0.9794649794649928,8.371884699613289e-05,2.751348931354064e-05,0.00013483614643172972,2.4886987649736062e-05,9.658155256377697e-07,0.24454847357260032,1.0
6113,0.16736636563339036,0.6922122246354327,0.002616666666666667,0.0,0.7996810207336518,0.7871327753159361,0.9794649794649928,7.883524758802513e-05,2.575262599747404e-05,0.0001262157414125721,2.3326735328042088e-05,8.992075583524093e-07,0.2445884847757372,1.0
6114,0.1674029777886259,0.6928327645051193,0.00265,0.0,0.8012759170653903,0.786476284260627,0.9780219780219852,7.674227641312182e-05,2.5092302253949062e-05,0.00012296275838647488,2.2710339349101256e-05,8.992075583524093e-07,0.24462849597887407,1.0
6115,0.16743958994386143,0.6937635743096494,0.0026000000000000003,0.0,0.8009569377990431,0.7861480387329722,0.9791319791319921,7.255633406331518e-05,2.3771654766899113e-05,0.00011645679233428045,2.1496809765561495e-05,8.325995910670458e-07,0.24466850718201094,1.0
6116,0.16747620209909692,0.695314923983866,0.00265,0.0,0.8009569377990431,0.786476284260627,0.9793539793539736,7.116101994671296e-05,2.3331438937882464e-05,0.00011401705506470752,2.1034512781355872e-05,8.325995910670458e-07,0.24470851838514784,1.0
6117,0.1675128142543325,0.6956251939187093,0.002616666666666667,0.0,0.8012759170653903,0.7861480387329722,0.9800199800199891,6.69750775969063e-05,2.1790683536324187e-05,0.00010702314155859851,1.9782458449132303e-05,7.659916237816821e-07,0.24474852958828472,1.0
6118,0.16754942640956802,0.6962457337883958,0.002616666666666667,0.0,0.8025518341307816,0.7874610208435908,0.9793539793539736,6.418444936370188e-05,2.113035979279921e-05,0.00010311956192728183,1.9031225849798168e-05,7.326876401390002e-07,0.2447885407914216,1.0
6119,0.16757383451305838,0.6973316785603474,0.0025333333333333336,0.0,0.8009569377990431,0.7876251436074182,0.9791319791319921,6.069616407219634e-05,1.9809712305749262e-05,9.74268416316117e-05,1.7991057635335514e-05,6.993836564963185e-07,0.24482855199455847,1.0
6120,0.16761044666829392,0.6987278932671424,0.0022500000000000003,0.0,0.8060606060606057,0.7900869850648284,0.9783549783549859,5.999850701389524e-05,1.9589604391240934e-05,9.628829757247768e-05,1.7798433891916504e-05,6.993836564963185e-07,0.24486856319769534,1.0
6121,0.16764705882352945,0.6895749301892645,0.0022500000000000003,0.0,0.8082934609250394,0.7905793533563106,0.9787989787989773,5.860319289729302e-05,1.936949647673261e-05,9.449915690812421e-05,1.745171115376229e-05,6.660796728536365e-07,0.24490857440083222,1.0
6122,0.16768367097876502,0.6777846726652187,0.0023333333333333335,0.0,0.8066985645933009,0.7902511078286558,0.9784659784659908,5.860319289729302e-05,1.9149388562224286e-05,9.352326200029504e-05,1.7278349784685177e-05,6.660796728536365e-07,0.2449485856039691,1.0
6123,0.1677202831340005,0.6655290102389078,0.01635,0.0,0.8063795853269538,0.7891022484818642,0.9793539793539736,5.860319289729302e-05,4.138028792756512e-05,9.433650775681935e-05,1.7432448779420386e-05,6.660796728536365e-07,0.24498859680710597,1.0
6124,0.1677568952892361,0.6549798324542352,0.0024000000000000002,0.0,0.8044657097288672,0.7886098801903825,0.9787989787989773,5.930084995559413e-05,1.9589604391240934e-05,9.563770096725823e-05,1.7663597271523198e-05,6.993836564963185e-07,0.24502860801024287,1.0
6125,0.16779350744447158,0.6459820043437791,0.0022833333333333334,0.0,0.8063795853269538,0.7900869850648284,0.9789099789099964,6.278913524709966e-05,2.069014396378256e-05,0.0001011677721116235,1.868450311164395e-05,7.326876401390002e-07,0.24506861921337975,1.0
6126,0.16783011959970717,0.6390009308098045,0.0023,0.0,0.8044657097288672,0.7895946167733463,0.9810189810189911,6.69750775969063e-05,2.2010791450832512e-05,0.00010734843986120822,1.984024557215801e-05,7.659916237816821e-07,0.24510863041651662,1.0
6127,0.16786673175494268,0.6323301272106733,0.002466666666666667,0.0,0.803827751196172,0.7877892663712456,0.9815739815739875,7.325399112161628e-05,2.399176268140744e-05,0.00011727003809080474,2.1650908760296704e-05,8.325995910670458e-07,0.2451486416196535,1.0
6128,0.16789113985843304,0.626590133416072,0.00235,0.0,0.8044657097288672,0.7897587395371737,0.9817959817959832,7.53469622965196e-05,2.4652086424932417e-05,0.0001211736177221214,2.2382878985288936e-05,8.659035747097275e-07,0.24518865282279037,1.0
6129,0.16792775201366858,0.6222463543282656,0.0025333333333333336,0.0,0.8031897926634768,0.7877892663712456,0.9829059829059901,8.023056170462735e-05,2.6412949740999015e-05,0.0001291434261360596,2.384681943527341e-05,9.325115419950879e-07,0.24522866402592725,1.0
6130,0.16796436416890412,0.6188333850449891,0.0025166666666666666,0.0,0.8031897926634768,0.7884457574265551,0.9836829836829963,8.302118993783178e-05,2.7293381399032315e-05,0.0001336976023725957,2.469436390631705e-05,9.658155256377697e-07,0.24526867522906412,1.0
6131,0.16800097632413966,0.6144896059571827,0.002416666666666667,0.0,0.8019138755980864,0.7882816346627277,0.9825729825729894,8.51141611127351e-05,2.7953705142557292e-05,0.00013695058539869292,2.5291497510915988e-05,9.991195092804548e-07,0.245308686432201,1.0
6132,0.16803758847937522,0.6112317716413279,0.00235,0.0,0.8031897926634768,0.7886098801903825,0.982128982128998,8.860244640424064e-05,2.9054244715098917e-05,0.00014231800739175334,2.6293140976694837e-05,1.0324234929231367e-06,0.2453486976353379,1.0
6133,0.16807420063461076,0.6095252869996897,0.0023833333333333337,0.0,0.8025518341307816,0.7872968980797634,0.9830169830169808,9.069541757914396e-05,2.9714568458623893e-05,0.00014557099041785055,2.6871012206951867e-05,1.0657274765658186e-06,0.24538870883847477,1.0
6134,0.1681108127898463,0.6071982624883648,0.0023666666666666667,0.0,0.803827751196172,0.7884457574265551,0.982128982128998,9.41837028706495e-05,3.081510803116552e-05,0.00015142635986482554,2.794970517009832e-05,1.0990314602085005e-06,0.24542872004161165,1.0
6135,0.16814742494508178,0.6053366428793049,0.002416666666666667,0.0,0.8028708133971287,0.7882816346627277,0.9807969807969812,9.488135992895062e-05,3.103521594567384e-05,0.00015175165816743526,2.8007492293124022e-05,1.0990314602085005e-06,0.24546873124474852,1.0
6136,0.16818403710031737,0.6036301582376667,0.0026333333333333334,0.0,0.8031897926634768,0.7872968980797634,0.9795759795759835,9.209073169574618e-05,3.0154784287640545e-05,0.0001478480785361186,2.7314046816815588e-05,1.0657274765658186e-06,0.2455087424478854,1.0
6137,0.16822064925555288,0.6019236735960285,0.0025333333333333336,0.0,0.800637958532695,0.7863121614967996,0.9797979797979792,9.069541757914396e-05,2.9934676373132217e-05,0.00014605893787176513,2.696732407866137e-05,1.0657274765658186e-06,0.24554875365102227,1.0
6138,0.16824505735904324,0.6005274588892336,0.0025,0.0,0.8019138755980864,0.7872968980797634,0.9786879786879865,8.790478934593954e-05,2.8834136800590592e-05,0.000141504761635229,2.6139041981959628e-05,1.0324234929231367e-06,0.24558876485415915,1.0
6139,0.16828166951427878,0.5991312441824387,0.0027166666666666667,0.0,0.800637958532695,0.7861480387329722,0.9782439782439809,8.790478934593954e-05,2.8834136800590592e-05,0.000141504761635229,2.6139041981959628e-05,1.0324234929231367e-06,0.24562877605729602,1.0
6140,0.16831828166951432,0.5986658392801737,0.0026333333333333334,0.0,0.8015948963317383,0.7863121614967996,0.9777999777999753,9.139307463744508e-05,2.9934676373132217e-05,0.00014622158702307,2.700584882734517e-05,1.0657274765658186e-06,0.24566878726043292,1.0
6141,0.16835489382474986,0.5975798945082221,0.0025666666666666667,0.0,0.8022328548644335,0.7872968980797634,0.9769119769119925,9.209073169574618e-05,3.0154784287640545e-05,0.00014768542938481375,2.7275522068131786e-05,1.0657274765658186e-06,0.2457087984635698,1.0
6142,0.16839150597998542,0.5963388147688489,0.0024833333333333335,0.0,0.8031897926634768,0.7874610208435908,0.9774669774669889,9.209073169574618e-05,3.0154784287640545e-05,0.00014736013108220404,2.719847257076418e-05,1.0657274765658186e-06,0.24574880966670667,1.0
6143,0.16842811813522096,0.5952528699968972,0.0024833333333333335,0.0,0.8028708133971287,0.7872968980797634,0.9775779775779796,9.209073169574618e-05,3.0154784287640545e-05,0.00014752278023350888,2.7236997319447982e-05,1.0657274765658186e-06,0.24578882086984355,1.0
6144,0.1684647302904565,0.5937015203226806,0.00255,0.0,0.803827751196172,0.7869686525521087,0.9775779775779796,9.069541757914396e-05,2.9934676373132217e-05,0.00014605893787176513,2.696732407866137e-05,1.0657274765658186e-06,0.24582883207298042,1.0
6145,0.16850134244569204,0.5930809804529941,0.0025666666666666667,0.0,0.7999999999999998,0.7868045297882817,0.9772449772449789,8.999776052084286e-05,2.949446054411557e-05,0.00014443244635871654,2.6678388463532857e-05,1.0324234929231367e-06,0.2458688432761173,1.0
6146,0.16853795460092758,0.5926155755507291,0.002466666666666667,0.0,0.7993620414673046,0.787953389135073,0.9768009768009875,8.999776052084286e-05,2.949446054411557e-05,0.00014443244635871654,2.6659126089190955e-05,1.0324234929231367e-06,0.24590885447925417,1.0
6147,0.16857456675616309,0.5921501706484641,0.0027166666666666667,0.0,0.800637958532695,0.786476284260627,0.9782439782439809,8.999776052084286e-05,2.949446054411557e-05,0.00014459509551002138,2.6716913212216655e-05,1.0324234929231367e-06,0.24594886568239105,1.0
6148,0.16861117891139865,0.5915296307787774,0.00265,0.0,0.800637958532695,0.7868045297882817,0.9776889776889846,8.999776052084286e-05,2.949446054411557e-05,0.00014475774466132625,2.6736175586558557e-05,1.0324234929231367e-06,0.24598887688552792,1.0
6149,0.16864779106663416,0.5907539559416692,0.00245,0.0,0.8015948963317383,0.7877892663712456,0.978132978132976,8.930010346254175e-05,2.927435262960724e-05,0.00014313125314827766,2.6427977597088146e-05,1.0324234929231367e-06,0.24602888808866483,1.0
6150,0.16868440322186973,0.589047471300031,0.0028333333333333335,0.0,0.7958532695374796,0.7833579517479072,0.9779109779109945,8.860244640424064e-05,2.9054244715098917e-05,0.00014199270908914362,2.6235353853669136e-05,1.0324234929231367e-06,0.2460688992918017,1.0
6151,0.16872101537710524,0.5974247595408004,0.0028833333333333337,0.0,0.7955342902711324,0.7838503200393894,0.9785769785769816,8.860244640424064e-05,2.9054244715098917e-05,0.00014248065654305818,2.6331665725378638e-05,1.0324234929231367e-06,0.24610891049493858,1.0
6152,0.16875762753234078,0.6092150170648464,0.0027833333333333334,0.0,0.7974481658692181,0.7840144428032167,0.9787989787989773,8.930010346254175e-05,2.927435262960724e-05,0.00014313125314827766,2.6427977597088146e-05,1.0324234929231367e-06,0.24614892169807545,1.0
6153,0.16879423968757631,0.621625814458579,0.002916666666666667,0.0,0.7971291866028709,0.7848350566223536,0.9782439782439809,8.790478934593954e-05,2.8834136800590592e-05,0.000141504761635229,2.6139041981959628e-05,1.0324234929231367e-06,0.24618893290121233,1.0
6154,0.16883085184281185,0.6321749922432516,0.0028833333333333337,0.0,0.7971291866028709,0.7840144428032167,0.9770229770229832,8.720713228763842e-05,2.8614028886082265e-05,0.00013971562097087555,2.579231924380541e-05,9.991195092804548e-07,0.2462289441043492,1.0
6155,0.16885525994630224,0.6397766056469127,0.01635,0.0,0.7968102073365229,0.7835220745117346,0.9762459762459912,8.650947522933732e-05,2.839392097157394e-05,0.00013857707691174151,2.5599695500386402e-05,9.991195092804548e-07,0.24626895530748608,1.0
6156,0.16889187210153778,0.6475333540179956,0.0028833333333333337,0.0,0.7977671451355661,0.783686197275562,0.9769119769119925,8.650947522933732e-05,2.839392097157394e-05,0.00013890237521435123,2.5657482623412106e-05,9.991195092804548e-07,0.24630896651062295,1.0
6157,0.16892848425677331,0.6537387527148619,0.0029333333333333334,0.0,0.7984051036682613,0.7840144428032167,0.9764679764679869,8.51141611127351e-05,2.7953705142557292e-05,0.00013695058539869292,2.5310759885257887e-05,9.991195092804548e-07,0.24634897771375985,1.0
6158,0.16896509641200885,0.6588582066397766,0.0027833333333333334,0.0,0.7980861244019133,0.7853274249138353,0.9755799755799757,8.51141611127351e-05,2.7953705142557292e-05,0.00013678793624738805,2.5272235136574082e-05,9.991195092804548e-07,0.24638898891689673,1.0
6159,0.16900170856724436,0.6628917157927396,0.002916666666666667,0.0,0.7984051036682613,0.7838503200393894,0.9763569763569819,8.4416504054434e-05,2.751348931354064e-05,0.0001349987955830346,2.4944774772761766e-05,9.658155256377697e-07,0.2464290001200336,1.0
6160,0.16903832072247993,0.6666149550108594,0.0026833333333333336,0.0,0.7996810207336518,0.7845068110946989,0.9770229770229832,8.302118993783178e-05,2.7073273484523988e-05,0.00013272170746476654,2.4521002537239944e-05,9.658155256377697e-07,0.24646901132317048,1.0
6161,0.16907493287771544,0.6700279242941358,0.0027166666666666667,0.0,0.7990430622009566,0.7856556704414901,0.9776889776889846,7.953290464632624e-05,2.5972733911982363e-05,0.00012751693462301097,2.3538621445802997e-05,9.325115419950879e-07,0.24650902252630735,1.0
6162,0.169111545032951,0.6732857586099906,0.0027,0.0,0.7990430622009566,0.7843426883308715,0.9776889776889846,7.953290464632624e-05,2.6192841826490687e-05,0.00012767958377431584,2.35964085688287e-05,9.325115419950879e-07,0.24654903372944423,1.0
6163,0.16914815718818652,0.6760781880235804,0.0026833333333333336,0.0,0.7987240829346094,0.7849991793861806,0.9770229770229832,8.162587582122956e-05,2.663305765550734e-05,0.00013076991764910818,2.4135755050401923e-05,9.325115419950879e-07,0.2465890449325811,1.0
6164,0.16918476934342205,0.6784052125349053,0.002766666666666667,0.0,0.7996810207336518,0.7853274249138353,0.9779109779109945,8.162587582122956e-05,2.663305765550734e-05,0.00013060726849780334,2.4135755050401923e-05,9.325115419950879e-07,0.24662905613571798,1.0
6165,0.1692213814986576,0.6805771020788085,0.002666666666666667,0.0,0.8019138755980864,0.7859839159691449,0.9793539793539736,8.023056170462735e-05,2.6412949740999015e-05,0.0001291434261360596,2.3866081809615314e-05,9.325115419950879e-07,0.24666906733885488,1.0
6166,0.16925799365389316,0.6827489916227117,0.002616666666666667,0.0,0.7996810207336518,0.7846709338585263,0.9791319791319921,7.953290464632624e-05,2.6192841826490687e-05,0.00012800488207692556,2.3634933317512502e-05,9.325115419950879e-07,0.24670907854199176,1.0
6167,0.1692946058091287,0.6839900713620849,0.00265,0.0,0.7996810207336518,0.7861480387329722,0.9774669774669889,7.813759052972404e-05,2.575262599747404e-05,0.0001257277939586575,2.321116108199068e-05,8.992075583524093e-07,0.24674908974512863,1.0
6168,0.16933121796436423,0.6858516909711448,0.00255,0.0,0.7996810207336518,0.7854915476776627,0.9749139749139744,7.743993347142294e-05,2.5312410168457386e-05,0.00012377600414299918,2.2864438343836462e-05,8.992075583524093e-07,0.2467891009482655,1.0
6169,0.16936783011959977,0.6866273658082531,0.0026333333333333334,0.0,0.7987240829346094,0.7846709338585263,0.9746919746919787,7.604461935482072e-05,2.4872194339440735e-05,0.00012198686347864572,2.2517715605682246e-05,8.659035747097275e-07,0.24682911215140238,1.0
6170,0.1694044422748353,0.688488985417313,0.0027333333333333333,0.0,0.7993620414673046,0.7858197932053175,0.9762459762459912,7.185867700501406e-05,2.355154685239079e-05,0.00011580619572906099,2.1381235519510088e-05,8.325995910670458e-07,0.24686912335453925,1.0
